ano,codigo,sigla,local,populacao_total,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2069,29,BA,Bahia,12937502,-0.860883722305994,83.6065120406542,26.5916884653612,1.48808733155203,23.7149161633617,82.7920762620827,106.506992425444,349.113931888962,49.5354480331675,52.619022205722
2070,29,BA,Bahia,12823350,-0.8823341631174259,83.7268873395181,26.6473233911709,1.49102659765742,23.7423934615666,83.6213324441554,107.363725905722,352.202622618982,49.6627787590606,52.8219131208404
2000,31,MG,Minas Gerais,18211412,,71.6048243981115,20.2287822843146,2.19145618890282,45.6305105181443,15.1132135925158,60.7437241106601,33.1208514235366,29.2395066346311,26.5257561142834
2001,31,MG,Minas Gerais,18422253,1.1577410911356,72.4015505583547,20.5539046333792,2.04212834379707,44.4653978329674,15.2696530288808,59.7350508618482,34.3405294297391,29.5273324060852,26.8515165524643
2002,31,MG,Minas Gerais,18624410,1.09735220768057,72.5472250195726,20.6081039425571,1.93540260213863,43.3244477647997,15.4377966017751,58.7622443665748,35.6329910668083,29.8277092804551,27.1960793403755
2003,31,MG,Minas Gerais,18816368,1.0306796295829,72.6819628406177,20.6678108378052,1.89273893393537,42.2239450605101,15.6196131885042,57.8435582490143,36.9923112729521,30.1368863534132,27.5588081462923
2004,31,MG,Minas Gerais,18998797,0.96952291749397,72.8747143536885,20.7394595187463,1.81347016869699,41.1685980236489,15.8255585317473,56.9941565553962,38.4408488301117,30.4537914690072,27.9338029272573
2005,31,MG,Minas Gerais,19172436,0.913947340981647,73.0809279872441,20.8658820913545,1.78987904146663,40.1463363443176,16.063600734786,56.2099370791036,40.0126193259965,30.7781294979939,28.330897696988
2006,31,MG,Minas Gerais,19335903,0.852614659921147,73.4624937718347,21.0629053060919,1.70582996193533,39.1180839950173,16.3375384922626,55.4556224872799,41.7646694923597,31.1142784487489,28.7452721809827
2007,31,MG,Minas Gerais,19487371,0.783351054253845,73.8140033993953,21.2041675817536,1.63857722165152,38.0553931451013,16.6469829165372,54.7023760616384,43.7440834024863,31.4653395781299,29.1821407514442
2008,31,MG,Minas Gerais,19633228,0.748469354845249,74.1887499171579,21.4343343497784,1.62705927504198,37.0048689399159,16.9960775042551,54.000946444171,45.9293006329825,31.8222865847633,29.6335349606262
2009,31,MG,Minas Gerais,19774776,0.720961423154654,74.4470641927411,21.5103476616761,1.56867797988134,35.9749010839085,17.3861520729143,53.3610531568228,48.328561160912,32.1838209444193,30.0930536805748
2010,31,MG,Minas Gerais,19886309,0.564016502639531,74.7902734174282,21.782119162578,1.56795884194773,35.0069472244616,17.8528141562881,52.8597613807497,50.9979177613442,32.5614779494777,30.5855709022323
2011,31,MG,Minas Gerais,19981515,0.4787514867640839,74.9232020216157,21.8673452222555,1.58653297569574,34.1292004685409,18.3886648279404,52.5178652964813,53.8795652271152,32.9412990956892,31.0880768505755
2012,31,MG,Minas Gerais,20094110,0.563495811003323,75.2437813622222,22.0753289400456,1.5904768086878,33.2957884438164,18.9505064355037,52.2462948793201,56.9156260332473,33.3083013878196,31.5779140637795
2013,31,MG,Minas Gerais,20214721,0.600230614841868,75.5925104080427,22.269358994265,1.57090493769159,32.4925386504338,19.5490931266531,52.041631777087,60.164868424007,33.6715269035867,32.061651089246
2014,31,MG,Minas Gerais,20340917,0.624277723150368,75.960590057172,22.4340731401314,1.62669633500427,31.7634510327962,20.1911089822163,51.9545600150125,63.5671135399258,34.0259041910451,32.5378546629602
2015,31,MG,Minas Gerais,20470203,0.635595730516969,76.2052681995109,22.5633687060403,1.64929917451894,31.1599388767394,20.8846769737583,52.0446158504977,67.0241268969515,34.3681628853412,33.0044968761485
2016,31,MG,Minas Gerais,20588168,0.576276649528107,76.5358374823806,22.6912730512152,1.54778675505202,30.5963436183086,21.6321350601922,52.2284786785008,70.701699948381,34.720762333006,33.4815767150885
2017,31,MG,Minas Gerais,20695003,0.518914553252148,76.7284859125931,22.7887896018997,1.59570137843059,30.0835727882874,22.4331030782644,52.5166758665518,74.5692781776184,35.0810431387712,33.9674717925561
2018,31,MG,Minas Gerais,20801238,0.513336480308801,77.0164209284859,22.8951845392745,1.61587324221696,29.6841588642026,23.2831944036106,52.9673532678133,78.4364297136572,35.4316955558126,34.4477046894841
2019,31,MG,Minas Gerais,20916751,0.555317909443653,77.1562293908309,22.9444014520704,1.5832294710803,29.3273871116246,24.1520448440878,53.4794319557124,82.3532105064844,35.7737194940075,34.9124072719052
2020,31,MG,Minas Gerais,21032009,0.55103204125726,76.6730406256019,22.4991130244393,1.53406858091851,28.9750086834384,25.0133180223667,53.9883267058051,86.3272149307889,36.10945806461,35.3602706887824
2021,31,MG,Minas Gerais,21117017,0.404183927460289,73.9752370235037,20.7603356992239,1.50991232949415,28.6772405017802,25.8172905557146,54.4945310574947,90.0271089685632,36.4208695290627,35.7790209643354
2022,31,MG,Minas Gerais,21178401,0.290684995896906,76.5053521514686,22.3377342292737,1.47638651085628,28.4520990479304,26.663419102285,55.1155181502155,93.7133638448531,36.7419185707174,36.2124006708101
2023,31,MG,Minas Gerais,21247401,0.325803633617094,77.3261263250558,23.0546122479332,1.47885972332859,28.2396827079423,27.6289842612077,55.86866696915,97.837445791971,37.0977314354824,36.6813943390841
2024,31,MG,Minas Gerais,21322691,0.354349221347117,77.5147147432322,23.156083474825,1.45909949926924,28.0463811565529,28.6347134887087,56.6810946452617,102.097712103646,37.458265985283,37.1461747096939
2025,31,MG,Minas Gerais,21393441,0.331806149608416,77.7011756758463,23.2565317463269,1.44787248376981,27.8671938637755,29.6516639422521,57.5188578060276,106.403479615492,37.8186770889265,37.6040690961157
2026,31,MG,Minas Gerais,21460311,0.312572437505487,77.8856616248472,23.3559899635702,1.43857091457682,27.6355100944096,30.6491442832225,58.2846543776321,110.904934189807,38.1772932368035,38.0564307819397
2027,31,MG,Minas Gerais,21523424,0.294091730543888,78.0682082549968,23.4544730583166,1.43094417890293,27.3543292791599,31.6166363239469,58.9709656031069,115.58183716109,38.5335213858167,38.498879875195
2028,31,MG,Minas Gerais,21582928,0.276461589011112,78.2488327139433,23.5519766250827,1.4247706968054,27.0571265851065,32.557684458592,59.6148110436986,120.329423585257,38.8869459231852,38.9355480912573
2029,31,MG,Minas Gerais,21638990,0.259751596261637,78.427476093167,23.6484093805918,1.41985554809276,26.7072776794282,33.4672081468368,60.174485826265,125.311192509207,39.2370563505968,39.3634958850651
2030,31,MG,Minas Gerais,21691665,0.243426333668983,78.6040692747956,23.7436775368135,1.41602800760778,26.2794659953733,34.3438869363555,60.6233529317288,130.687156818186,39.5831667601357,39.7855413444472
2031,31,MG,Minas Gerais,21739506,0.220550151406074,78.7786479257103,23.8378218345388,1.41313909795639,25.9020506038674,35.2323285899651,61.1343791938325,136.021387375039,39.9257716343692,40.2032302542113
2032,31,MG,Minas Gerais,21781071,0.191195696903135,78.9512599856101,23.9308757826465,1.41105923428413,25.5622260307406,36.140716216753,61.7029422474936,141.383290223985,40.2655742226817,40.6200351809079
2033,31,MG,Minas Gerais,21816402,0.162209654428835,79.1219282586325,24.0228623039217,1.409676009001,25.1642578636006,37.038980029875,62.2032378934756,147.188843122812,40.6022487576091,41.03512900482
2034,31,MG,Minas Gerais,21845584,0.13376174494768,79.2905878127977,24.1136908020141,1.40889214423537,24.7703441911711,37.9477598349459,62.718104026117,153.198355025166,40.9353516481867,41.4495056286387
2035,31,MG,Minas Gerais,21868646,0.10556824665342,79.4571941041914,24.2033036169084,1.40862362505996,24.4443031856213,38.9061831352253,63.3504863208466,159.162578044404,41.2643411027825,41.8611125936763
2036,31,MG,Minas Gerais,21885491,0.0770280885245445,79.6217655555636,24.2917377064971,1.40879801607549,24.1849231365472,39.9380088934111,64.1229320299583,165.135976111739,41.5888059354026,42.2701530018921
2037,31,MG,Minas Gerais,21896045,0.0482237295932775,79.7843448424959,24.379036034248,1.40935295679906,23.986016479232,41.058400171436,65.044416650668,171.176402746933,41.9085639438538,42.6762115852241
2038,31,MG,Minas Gerais,21900365,0.0197295904351691,79.9449448187369,24.4652283181675,1.41023482668199,23.8231662955449,42.2686351326539,66.0918014281988,177.42660487812,42.2233320312241,43.0790551314834
2039,31,MG,Minas Gerais,21898577,-0.0081642474908494,80.1035437715867,24.5502900803267,1.41139756782242,23.6899539639037,43.5615224508837,67.2514764147874,183.881836652187,42.5327602336901,43.4784611996413
2040,31,MG,Minas Gerais,21890702,-0.0359612407692111,80.2601161407394,24.6342136154407,1.41280165202692,23.5928192758508,44.9217802484591,68.5145995243099,190.404460455645,42.8365490060575,43.8738643633029
2041,31,MG,Minas Gerais,21876782,-0.063588641424106,80.4146778881167,24.7170371633756,1.41441317841259,23.5189085774635,46.3154800887243,69.8343886661878,196.928696483413,43.1345247669424,44.2649885958907
2042,31,MG,Minas Gerais,21856878,-0.0909823026073897,80.5672442559051,24.7987865896285,1.41620308792354,23.4618893855107,47.7163627022459,71.1782520877567,203.378176063322,43.4265467373703,44.651916509498
2043,31,MG,Minas Gerais,21831145,-0.117734106398915,80.7178370242216,24.8794874663437,1.4181464817376,23.4194709401162,49.1176961055117,72.5371670456279,209.730169529047,43.7124347806769,45.034643394961
2044,31,MG,Minas Gerais,21799759,-0.143767081387625,80.8664476064345,24.9591141747766,1.42022203139474,23.3909457666629,50.5214237677016,73.9123695343644,215.987092919113,43.9920087648675,45.4122729652131
2045,31,MG,Minas Gerais,21762815,-0.169469763404262,81.0130668042499,25.0376327849858,1.42241146947031,23.3731375381534,51.9163729108028,75.2895104489562,222.119828054991,44.2651705673186,45.7835706016106
2046,31,MG,Minas Gerais,21720372,-0.195025321862086,81.1577041899711,25.1150307994667,1.42469915066076,23.363089380377,53.2893553272162,76.6524447075932,228.092074894748,44.5319143705274,46.1467969186685
2047,31,MG,Minas Gerais,21672553,-0.220157371153684,81.3003777141914,25.1912994247616,1.42707167419112,23.3586261961152,54.6311053264647,77.9897315225799,233.879787568802,44.7922695125027,46.4985011510768
2048,31,MG,Minas Gerais,21619516,-0.2447196691594209,81.4411137104634,25.2664450293021,1.42951755945518,23.3576107837491,55.9307675945172,79.2883783782663,239.454146711918,45.0462643567044,46.8414069249684
2049,31,MG,Minas Gerais,21561387,-0.268872809178522,81.5799179018851,25.3404706823689,1.43202696773988,23.3589486432449,57.1888094051627,80.5477580484076,244.826127573601,45.2940199069754,47.1723548636164
2050,31,MG,Minas Gerais,21498240,-0.292870769399023,81.7167858403005,25.4133758369538,1.43459146375096,23.3637807505229,58.4213618918905,81.7851426424135,250.050976405362,45.5356892471198,47.491668302988
2051,31,MG,Minas Gerais,21430137,-0.31678407162633,81.8517229535921,25.4851944488828,1.43720381144406,23.3751067908793,59.6534385616901,83.0285453525694,255.200710291369,45.7714500845235,47.8017965782084
2052,31,MG,Minas Gerais,21357171,-0.340483124302937,81.9847427345239,25.5559541723843,1.43985779937209,23.3959005477195,60.9046281524764,84.3005287001959,260.32179453085,46.0013775700911,48.1011202850507
2053,31,MG,Minas Gerais,21279431,-0.363999520348457,82.1158726076934,25.6256798165799,1.44254809138963,23.4252036838851,62.1770734936638,85.6022771775488,265.428101854403,46.2257138830451,48.3883462675277
2054,31,MG,Minas Gerais,21196930,-0.387703035856546,82.2451262421755,25.6943647662351,1.44527009911211,23.4598325992704,63.4643388297293,86.9241714289998,270.52340872928,46.4448263026769,48.6634763472398
2055,31,MG,Minas Gerais,21109678,-0.411625645789271,82.3725188578822,25.7619960977553,1.4480198730174,23.4986321344722,64.7667360075272,88.2653681419994,275.619174924293,46.6589345891491,48.9244223613556
2056,31,MG,Minas Gerais,21017762,-0.435421137167513,82.4980796804858,25.828569904284,1.45079400950661,23.541341063924,66.0823763698998,89.6237174338238,280.707782069255,46.8680276234929,49.1609298832068
2057,31,MG,Minas Gerais,20921382,-0.458564522711791,82.6218297875472,25.8940937660474,1.45358957161425,23.5881102619044,67.407009916027,90.9951201779314,285.766893437376,47.0719246940761,49.3861577973335
2058,31,MG,Minas Gerais,20820592,-0.481755937537964,82.7438008463841,25.9585954800697,1.45640402138358,23.6379975889372,68.7424561887226,92.3804537776598,290.813364922648,47.2707531562983,49.600826788881
2059,31,MG,Minas Gerais,20715383,-0.505312240881528,82.8640056987862,26.0220791029818,1.45923516220375,23.6882519298625,70.0826366347142,93.7708885645767,295.853982143633,47.464690949716,49.804572907679
2060,31,MG,Minas Gerais,20605831,-0.528843710010096,82.9824456949931,26.0845244818022,1.46208108964911,23.733252882399,71.3889641696007,95.1222170519997,300.797216982186,47.6536242581044,49.9967797769218
2061,31,MG,Minas Gerais,20492077,-0.552047621860041,83.0991312461253,26.1458549257064,1.46494014957093,23.7702913960005,72.633035870117,96.4033272661176,305.562244316189,47.8371389586326,50.1962366735677
2062,31,MG,Minas Gerais,20374290,-0.574792882146602,83.2140708583339,26.2060979722898,1.46781090237224,23.7996960960063,73.8076346106825,97.6073307066888,310.120071756159,48.0146990152786,50.399290344854
2063,31,MG,Minas Gerais,20252570,-0.597419591063053,83.3272915203602,26.2653043363881,1.47069209255211,23.8218421314478,74.912366882149,98.7342090135968,314.469244102895,48.1859645960982,50.6004493966291
2064,31,MG,Minas Gerais,20126973,-0.620153392878042,83.4388239773142,26.3235307700065,1.47358262273897,23.8371776188661,75.9497934181882,99.7869710370543,318.619069054876,48.3507339628269,50.8002893114844
2065,31,MG,Minas Gerais,19997629,-0.642640102910652,83.5486790817346,26.3808177434539,1.47648153154677,23.8470285974797,76.9196194659516,100.766648063431,322.5543138489,48.5086752534513,51.0051118808743
2066,31,MG,Minas Gerais,19864705,-0.66469880004274,83.6568617562283,26.4372820572664,1.47938797468602,23.846981925188,77.7786021785427,101.625584103731,326.157005622545,48.6593741512899,51.2261473080413
2067,31,MG,Minas Gerais,19728389,-0.686222121093671,83.7633895656761,26.4928258464596,1.48230120884528,23.8324589547287,78.4828924453812,102.31535140011,329.310930921834,48.8024118441704,51.4305557686407
2068,31,MG,Minas Gerais,19588826,-0.707422182318085,83.8682808785765,26.5474653699496,1.48522057793041,23.8164170031175,79.1193138848681,102.935730887986,332.204940291866,48.9374991130147,51.6193866481823
2069,31,MG,Minas Gerais,19446199,-0.728103869011854,83.9715668898048,26.601220140429,1.48814550131027,23.8003876731491,79.6861488259724,103.486536499121,334.810297715747,49.0644084224377,51.8013899302151
2070,31,MG,Minas Gerais,19300724,-0.748089639522875,84.0732936417253,26.6541231660417,1.49107546376948,23.7857184977523,80.1811940261283,103.966912523881,337.098053328535,49.1830593505197,51.9934168005109
2000,32,ES,Espírito Santo,3181143,,72.4748573413013,20.7702781832946,2.12051054884987,45.9493737964354,13.0832851740832,59.0326589705185,28.4732610982789,28.3346897640251,25.564089752907
2001,32,ES,Espírito Santo,3229643,1.52460923636568,72.9658562553155,20.9916993311607,1.97583206669097,44.5850886033775,13.1946802310386,57.779768834416,29.594379296667,28.6389501873737,25.9102089185393
2002,32,ES,Espírito Santo,3277799,1.49106263447694,73.2652176590258,21.1055206134063,1.89851762795012,43.3096229271314,13.3166280572184,56.6262509843498,30.7475040353589,28.9518100408231,26.2794357454718
2003,32,ES,Espírito Santo,3325612,1.45869225050101,73.464003682901,21.1446952436748,1.88004923779652,42.139749534594,13.4530998450908,55.5928493796848,31.9249639441893,29.2698207126989,26.6634480899179
2004,32,ES,Espírito Santo,3373196,1.43083438476888,73.6780299119611,21.2226674542917,1.81516695050476,41.0740014839367,13.6110838515953,54.685085335532,33.1379543259703,29.5904207760237,27.057117868676
2005,32,ES,Espírito Santo,3420621,1.40593668437885,73.7414613136719,21.3221119379228,1.77226659618367,40.0950545794505,13.7982105732473,53.8932651526978,34.4137468273186,29.9126643963187,27.4699922498143
2006,32,ES,Espírito Santo,3466704,1.34721151510209,73.88199525288,21.4669171487665,1.70618513599785,39.1220110372575,14.0153645197185,53.137375556976,35.8247547815758,30.2470600316612,27.8963126820681
2007,32,ES,Espírito Santo,3511878,1.30308212065409,73.9530259262625,21.5684721180006,1.66603869780153,38.1590660219432,14.2637466325411,52.4228126544843,37.3797058458893,30.5890196071731,28.3416525509332
2008,32,ES,Espírito Santo,3557343,1.29460647550967,74.0708298049472,21.6609514537746,1.70332088362473,37.277043035053,14.5517045049567,51.8287475400097,39.0366384245477,30.9252408328351,28.7851517625008
2009,32,ES,Espírito Santo,3602364,1.26557939450878,74.4656974503896,21.7864746825501,1.6517492098012,36.4701779449148,14.8928338830648,51.3630118279796,40.8356490762375,31.2593510816786,29.2340502548943
2010,32,ES,Espírito Santo,3640888,1.06940886595579,74.8598298769856,22.0662636238687,1.66317923999559,35.7468584905817,15.3280846211682,51.0749431117499,42.8795291905351,31.6099462548697,29.7095713988281
