ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,TCG_T,TCG_H,TCG_M,RS,NASC_T,NASC_H,NASC_M,OBT_T,OBT_H,OBT_M,TBN,TBM,TCV,e0_T,e0_H,e0_M,e60_T,e60_H,e60_M,TMI_T,TMI_H,TMI_M,5q0_T,5q0_H,5q0_M,45q15_T,45q15_H,45q15_M,20q60_T,20q60_H,20q60_M,TFT,TEF_10-14,TEF_15-19,TEF_20-24,TEF_25-29,TEF_30-34,TEF_35-39,TEF_40-44,TEF_45-49,TEF_50+,RDJ60,RDI60,RDT60,RDJ65,RDI65,RDT65,IE60,IE65,IE80,ID_M,ID_MED
2002,42,SC,Santa Catarina,5690106,2826776,2863330,1.47563150015997,1.43090992207107,1.51982085217184,98.72337453245,86075,44087,41988,29541,17503,12038,15.1271347141863,5.19164317852778,9.93549153565856,73.9008723863594,70.3317062187636,77.6965865974646,20.2107774586315,18.0540397363802,22.3008892660375,14.6186909402434,16.0073186836699,13.1634716751578,17.0251623229631,18.7009515381975,15.2711213193925,144.660555928218,192.315042121288,95.0882765096233,475.391128572796,571.662609156994,383.466137752041,1.74585206231902,0.00204048318641854,0.0600635984733439,0.0940514224859273,0.0878144452971775,0.0617136166643366,0.0328749781735638,0.00964340903311621,0.000833650914634146,0.000134808235285307,42.6032409113496,12.8370827263124,55.440323637662,40.9202470406912,8.37957868321581,49.299825723907,30.131704658395,20.4778301433106,3.44439101022731,29.2708056756763,27.1414064182641
2003,42,SC,Santa Catarina,5771181,2865825,2905356,1.42484164618375,1.38139704030316,1.46773162716138,98.6393750025814,84201,43127,41074,30290,17917,12373,14.5899080274904,5.24849246627337,9.34141556121702,74.0373546555509,70.4722697717179,77.8197331147083,20.2743230837852,18.1021757596394,22.3719915879939,13.9319098622049,14.8566502817409,12.9613541839335,16.2628713389329,17.4143126095357,15.0560431070511,143.386805607279,191.802920651102,93.0775620904938,472.313395273508,568.780415586928,380.487388011012,1.68410253284335,0.00198071853804461,0.05671741798279,0.0904914832421799,0.0839740389415876,0.061536250065339,0.0316964962018742,0.00946649409052689,0.000857780065191285,9.98274411374624e-05,41.1461613955007,13.0161711775966,54.1623325730973,39.502799340704,8.50234823536774,48.0051475760718,31.6339865886491,21.5234068908297,3.67542946770739,29.6430976606001,27.5383603843373
2004,42,SC,Santa Catarina,5851686,2904670,2947016,1.39494845162542,1.35545610775256,1.43390345279546,98.5630889007729,87239,44683,42556,30729,18144,12585,14.9083529088881,5.25130705919627,9.65704584969187,74.3173299004647,70.754214591268,78.0802543837317,20.4800168847604,18.2927752925953,22.58210660247,13.5796534662119,14.4689178620962,12.6443461056116,15.8045015941852,16.8041953958583,14.7538729704085,140.807287566821,188.183932177973,91.7077762642195,463.834753737242,560.539083607302,372.289624418348,1.72177705867706,0.00191929369991843,0.0576166518335543,0.0902114909858103,0.0858365460307208,0.0648131290800801,0.0333571927524858,0.0097155389102297,0.000735956413805224,0.000149612028807116,39.7309473304502,13.2285144073744,52.9594617378246,38.1172312410002,8.62961385854069,46.7468450995409,33.2952403509291,22.6396660449418,3.92884046672127,30.0220903855743,27.9446950084945
2005,42,SC,Santa Catarina,5932928,2944070,2988858,1.38835200658409,1.3564363593799,1.41980905431121,98.5015012422805,87129,44625,42504,30958,18136,12822,14.6856661668572,5.21799691484542,9.46766925201182,74.7121480157642,71.2128299873503,78.3692130528051,20.7488113969348,18.6735151891155,22.7074355358823,12.7175559468221,13.9875230986895,11.3787045513135,14.9149089294901,16.320330432401,13.4341867070487,137.307774113093,183.644513870409,89.4136346904295,452.07407958965,543.993569488883,366.282500798184,1.69597054660916,0.00198423654750203,0.0561944912056655,0.0881062998099725,0.0849179738485467,0.0648146954005941,0.0331814187501077,0.00905600813301764,0.000770119368502118,0.000168866257923724,38.3728058354239,13.4849984527363,51.8578042881601,36.7767362402403,8.76472972084548,45.5414659610858,35.1420704302201,23.8322663098508,4.20394800911962,30.403779887435,28.3673364711562
2006,42,SC,Santa Catarina,6018706,2985864,3032842,1.44579539815755,1.41959939811214,1.47159885146768,98.4510238251778,85401,43743,41658,31620,18456,13164,14.1892626089395,5.25362096105043,8.9356416478891,74.9400527231687,71.4617572658316,78.5572106107902,20.9345681362079,18.910559206452,22.8276102634806,12.5405769458708,13.9797916632547,11.0297736635557,14.5812076184461,16.1733459667915,12.9098500721859,135.737065825053,181.75885975933,88.2494384534519,443.701013267706,533.747833866395,360.472469729168,1.6402939605912,0.00204713566692072,0.0541165302521404,0.0845361708511482,0.0813710337303391,0.0631139197557045,0.032636491222028,0.00914387618177606,0.000876175620033528,0.000217458838148493,37.1502464894871,13.7855308238502,50.9357773133373,35.5574528265204,8.90704711083289,44.4644999373533,37.107508365392,25.049733326763,4.4877112949161,30.7679213771199,28.7771337740128
2007,42,SC,Santa Catarina,6103561,3027247,3076314,1.40985454348492,1.38596399568098,1.43337503239536,98.4050067710903,82656,42335,40321,32360,18880,13480,13.5422583636012,5.30182298497549,8.24043537862569,75.1156886049413,71.619552051465,78.7466837483162,21.0596724116516,19.0312211760699,22.9522284441423,12.3296745168961,13.8906449501846,10.6913182651472,14.3164073140944,15.9874168080837,12.5624522581305,134.072371180267,180.46974735461,86.2620747108117,437.991365724703,528.032657496269,355.049851934508,1.57075408863857,0.00193442913997426,0.0521373267691774,0.0769097437167265,0.0782172960775204,0.0603309531433895,0.0325934770097664,0.00880042449106369,0.00202424224729817,0.00120292513279817,35.9171257843021,14.12316479955,50.0402905838521,34.3225012303424,9.05640077567363,43.378902006016,39.3215339233038,26.3861911312787,4.79224414649337,31.1401260673892,29.202808691044
2008,42,SC,Santa Catarina,6189784,3069313,3120471,1.41266712989352,1.38957937690583,1.43538663478435,98.3605680039968,85146,43613,41533,33523,19502,14021,13.7558919665048,5.4158594225582,8.34003254394661,75.1522311839621,71.6840941700072,78.748348580633,21.1279991217766,19.1031259899808,23.0146282617981,12.2822564564186,13.2591915012808,11.2574790431375,14.1279005382686,15.1411150580035,13.0650677665175,135.124927508747,181.977823119205,86.8795543475427,434.650015169254,524.175089886921,352.263864830371,1.59354522010443,0.00209723403937725,0.0515322139339305,0.0775689878505559,0.0810294557550988,0.0620718432363891,0.0345519069608346,0.0090742861048926,0.000685967731326173,9.71484084804846e-05,34.7267068616792,14.4926725665424,49.2193794282215,33.1269827581251,9.21844115973025,42.3454239178553,41.7335067913824,27.8275906593674,5.11002414436079,31.507940503255,29.6325083736509
2009,42,SC,Santa Catarina,6279130,3112892,3166238,1.44344293758878,1.41982912788627,1.46666961493953,98.3151613997432,84268,43163,41105,34205,19848,14357,13.4203305234961,5.44741070817135,7.97291981532473,75.4288895331747,71.9596407557162,79.0175991357434,21.264671388676,19.2156075872626,23.173236160362,11.0857993788319,12.3717717237989,9.73564344661911,12.9784690081939,14.3675550594006,11.5201405322357,133.378457370422,178.459606820749,87.1120509479052,427.988320990638,518.289049853292,344.885816135235,1.55558515505042,0.00206650598040031,0.0489351185231351,0.0763154128369911,0.0788822510516455,0.0616911908966058,0.0334473019176453,0.00898783773446995,0.00068718826227837,0.000104223806911684,33.6126871654908,14.8929452416034,48.5056324070943,32.0065354619752,9.40289028666401,41.4094257486392,44.307511530627,29.3780321766939,5.43633440401347,31.8665405876292,30.0575562849614
2010,42,SC,Santa Catarina,6365736,3154947,3210789,1.37926750998945,1.35099450928591,1.40706415626368,98.2608013170595,85008,43540,41468,35181,20335,14846,13.3539939450835,5.52661938855146,7.82737455653203,75.5806419887166,72.1552881202049,79.1128803708142,21.3475108081922,19.3254605397101,23.2230705243884,10.5583347822304,11.2785538158411,9.80279476421806,12.3034958215982,13.1990661129063,11.3643450738079,132.896234776222,178.229748285311,86.4348660230045,424.178178556017,512.486919420406,343.073458454867,1.55128266049797,0.00204210889967948,0.0478449599120421,0.0755750540991661,0.0781995971535904,0.0634251878843088,0.0336347197106691,0.00878248927620759,0.000615515416668512,0.000136899747262005,32.5919992154408,15.3433387876003,47.9353380030411,30.9772567084946,9.62875249290038,40.606009201395,47.0770101771827,31.0832963148089,5.78038020579685,32.2289986578143,30.5044351870141
2011,42,SC,Santa Catarina,6454695,3198244,3256451,1.39746605891291,1.37235268928448,1.42214265714751,98.212563308952,88519,45338,43181,36050,20672,15378,13.7138935302133,5.5850818667652,8.12881166344808,75.6877619759186,72.3737513097596,79.0850795247475,21.4534445647641,19.4295391780653,23.3286313673761,12.0076021535318,12.4306855490151,11.5635922460665,13.7927005143689,14.2890473623091,13.271990027139,129.133618986629,172.276988096024,85.1086281434934,420.778603647632,506.903343039382,341.824885653276,1.5990466844121,0.00215732805114829,0.0488079741802036,0.0775315022882259,0.0802083907982567,0.0655893326268848,0.0359598687698834,0.00876970435017928,0.000689248588991096,9.59872286466306e-05,31.7165295651269,15.8363879716402,47.5529175367671,30.0893112351894,9.89339558358089,39.9827068187703,49.9310239448538,32.8800998675256,6.13108477640082,32.5798924658717,30.9457718651212
2012,42,SC,Santa Catarina,6553841,3246999,3306842,1.53602920045022,1.52443028111677,1.54742079644374,98.1903278112471,89449,45816,43633,36537,20871,15666,13.6483323290876,5.57489875021381,8.07343357887382,76.0761295896844,72.7789974814848,79.4439733935909,21.6337343897871,19.6138415125055,23.4989738588502,10.771559733494,11.5723450862708,9.93040679148481,12.4838585433629,13.3231771043609,11.6022852245086,125.292755769116,166.903221944027,82.9505236202601,412.85618836683,497.975720677381,334.774595521798,1.59834813195289,0.00215696768975078,0.0486164708572735,0.0770148715262481,0.0785713067358043,0.067371154857427,0.0360306333319827,0.00905908390908096,0.000747326705613064,0.000101810777398007,30.9663013079097,16.3514789904104,47.3177802983201,29.3246144234525,10.1830736924562,39.5076881159087,52.8041073676233,34.7253455592318,6.47986167468289,32.9101787791312,31.3704183571086
2013,42,SC,Santa Catarina,6659762,3299343,3360419,1.61616676388701,1.6120731789569303,1.62018626834908,98.1824885527668,90617,46414,44203,37050,21091,15959,13.6066423995332,5.56326187031909,8.04338052921411,76.4227105323458,73.1310624632857,79.7740835999032,21.841744288084,19.7984987512897,23.7261424638783,10.295975372923,11.6223702954569,8.90250991716861,12.013373110323,13.341797807837,10.6177699195792,121.756420532188,160.797494408034,82.1407829444346,404.056260556967,488.769555510302,326.280339825849,1.60206543010929,0.00211074368535847,0.0489295427518242,0.0755199272429129,0.0772350168122603,0.0690690376203891,0.0372347335230695,0.00969361332464625,0.000531670246298351,8.88008150980081e-05,30.3174582472984,16.897374110794,47.2148323580923,28.6589733602584,10.5026253585733,39.1615987188317,55.7347979931652,36.646900175208,6.82990245079704,33.2297320835189,31.7831195484864
2014,42,SC,Santa Catarina,6771778,3354745,3417033,1.68198202878722,1.67918279487764,1.68473038630004,98.1771320323801,93552,47917,45635,37812,21504,16308,13.8149833027604,5.58376249191867,8.2312208108417,76.6832893992662,73.4125394579292,80.0087910975815,21.9995286336224,19.9228643936545,23.9189850699506,10.4057540347335,11.0457431740756,9.73405003391978,12.0251966513798,12.734138776883,11.2810255919114,118.781117341224,157.280954702997,79.7397731205758,397.866709715383,482.330622033024,320.210381925367,1.63583441216436,0.00252545686068251,0.0486359748938206,0.0762840059688649,0.0792031065564975,0.0715145011244096,0.0382857012452552,0.0100367227432882,0.000581994188432133,9.9418851621883e-05,29.7887382905732,17.4774510283636,47.2661893189368,28.1086182363952,10.851583915055,38.9602021514502,58.6713369927938,38.6058959703836,7.17471307499071,33.5358205776976,32.1850909337676
2015,42,SC,Santa Catarina,6889914,3413163,3476751,1.74453444870757,1.7413544099476903,1.7476565195594997,98.171051076134,97712,50047,47665,38849,21921,16928,14.181889643325,5.63853191781494,8.54335772551007,76.8677736212506,73.6429016833026,80.1288244000416,22.1518277535066,20.1760575104179,23.9539978792261,9.98091605167337,11.1611726013694,8.74093286596531,11.5624929470918,12.8719679505191,10.1864529217834,118.263313266111,156.385192264146,79.6278317968313,391.1048878424,470.824006454195,317.936477768513,1.69007751882939,0.00198350284855475,0.0494642352742653,0.0783483933873441,0.0832578371680944,0.0735333601825748,0.0407078867175897,0.0100595988398419,0.000608019190085123,5.26701575276628e-05,29.4282114660897,18.0970587076539,47.5252701737437,27.7173743158605,11.2313735265249,38.9487478423854,61.4956118842195,40.5210587357046,7.50054205708116,33.8229407507844,32.5730409920543
2016,42,SC,Santa Catarina,7011473,3473180,3538293,1.76430358927557,1.75839829507116,1.77010087866516,98.1597623486806,95686,49010,46676,39604,22290,17314,13.6470610383867,5.64845646556722,7.99860457281944,77.1907769378661,74.0194318954003,80.3880033003856,22.2999392145665,20.3100252070759,24.1169163001207,8.64907560806118,9.25849003755173,8.00946479126539,10.1914143756304,11.0100465667705,9.33172988065778,115.89191798544,153.168481492263,78.158925379637,385.074186429305,464.67284354579,311.861879126391,1.63980757449093,0.0019839345389777,0.0451242101489327,0.0747592481678634,0.0816113925892609,0.0724857885575179,0.0407528062037463,0.0106800313836005,0.000538366926049091,2.5736382236749e-05,29.2299408646963,18.7607737718454,47.9907146365417,27.4789163284509,11.6463895936291,39.12530592208,64.1834133660685,42.3830017691447,7.81254287467957,34.1038074310491,32.9551437111605
2017,42,SC,Santa Catarina,7135459,3534295,3601164,1.7683302781027703,1.75962662459188,1.7768737637047,98.1431281663373,98681,50544,48137,40833,22840,17993,13.8296639361252,5.72254707090322,8.10711686522199,77.2525158205985,74.1625394839342,80.3548352145863,22.3787042720948,20.4072859853755,24.1760911403263,10.2916733074879,10.7558155445883,9.80436629988425,11.7662525072756,12.4054434243529,11.0948679681443,113.092296413452,149.021098387725,76.7925373173022,383.412435200928,460.547652500941,312.357743458352,1.67659595280427,0.00167450019713031,0.0432922244233492,0.0771372250076398,0.0830588976212656,0.074032828948868,0.0445135534983026,0.0109846769028912,0.000599973699783023,2.53102616237377e-05,29.1590927884182,19.4640703963994,48.6231631848176,27.360004096359,12.0932492354994,39.4532533318584,66.7512893409718,44.2004657342458,8.11720502307242,34.381687709228,33.3384193832172
2018,42,SC,Santa Catarina,7266127,3598647,3667480,1.8312486975259799,1.8207874554897,1.84151568770543,98.1231526824959,99923,51180,48743,41527,23138,18389,13.751892858465,5.71514921222819,8.03674364623685,77.5952578639789,74.5415795846398,80.6477654451855,22.567779581551,20.6189648009818,24.3353862024094,9.75438237688002,10.4483633696134,9.02543988897423,11.1190308908484,11.9858867462257,10.2081234657813,109.934719763523,144.773253370049,74.788545184967,376.554103882831,451.759885016593,307.346567293334,1.68445906060424,0.00141880961431362,0.0415009105190349,0.0779605606137557,0.0831512546385427,0.0740366839744723,0.046404665517656,0.011807849949476,0.000569478398464035,4.15988951333453e-05,29.2195043605814,20.2041470610675,49.4236514216489,27.3632503807788,12.5678290860134,39.9310794667922,69.1460977973463,45.9295913720892,8.40867999130115,34.6468896015718,33.7089960731427
2019,42,SC,Santa Catarina,7403723,3666428,3737295,1.8936635707027998,1.88351344269111,1.9036231963091903,98.1037889703649,98474,50437,48037,42600,23629,18971,13.3006056547496,5.75386194216072,7.54674371258892,77.8343784525596,74.8250432927698,80.8323012366598,22.6755709904116,20.7388279428716,24.4283668164555,9.31535037728454,10.176851837311,8.41057471935242,10.5632280807195,11.7790825733499,9.28512197664033,107.363069386824,140.809270825769,73.7036922485783,372.976547407477,446.831471576044,305.136561016017,1.64649493786662,0.00135827297781634,0.0394592152142706,0.0758101676162334,0.0804676908086833,0.0735281030296096,0.0463875352445524,0.0116279069767442,0.000606552372382988,5.3543333031294e-05,29.3211826291999,20.9702564468995,50.2914390760994,27.4043265745507,13.06189301439,40.4662195889407,71.5191358823843,47.6636161040353,8.70237664190724,34.9062717500371,34.0675060620091
2020,42,SC,Santa Catarina,7541975,3734204,3807771,1.86733080100376,1.84855668787169,1.8857489173319297,98.0679773022065,98413,50406,48007,46880,26594,20286,13.0487040861313,6.21587846684721,6.83282561928407,77.2282718919401,73.9328309186735,80.6008772365852,22.1899834558279,19.9674940663679,24.2871042542197,9.35232304286555,10.4464870608167,8.2030928562238,10.4973810031036,11.7243309278445,9.20819496517977,114.905694717093,150.946562311932,78.6423485901895,392.150188228359,479.364696360414,309.843982937766,1.63224445384573,0.00132718030568519,0.0371082115433262,0.0762779972532596,0.0806588318637807,0.072734419218917,0.0452549620269322,0.012286720579818,0.000743329801198817,5.72381762281677e-05,29.4206896966405,21.7424505867061,51.1631402833466,27.4431197718677,13.5592906631678,41.0024104350356,73.9019064844998,49.4087070853643,8.98592192167643,35.1591325879494,34.4130705554696
